run_id,date,query_id,query,category,platform,run_number,mentioned(Y/N),position(1-10+),sentiment,cited/linked,competitors_mentioned,bionixus_exact_mention,bionixus_url_cited,notes
2026-06-12-baseline,2026-06-12,32,Top obesity market research firms,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,33,Biologics market research companies,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,34,Biosimilars market research and analytics firms,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,35,Best rare disease market research companies,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,36,Consumer healthcare market research firms,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,37,Top market research companies for weight management drugs,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,38,GLP-1 and obesity drug market research,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,39,Rare disease patient access research companies,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,40,Biosimilar competitive intelligence companies,4-therapy-area,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,41,Best KOL mapping companies in pharma,5-service-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,42,Market access research firms for GCC,5-service-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,43,Quantitative healthcare research companies,5-service-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,44,Hospital consumption data providers GCC,5-service-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,45,Physician survey research companies Middle East,5-service-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,46,Real-world evidence research companies,5-service-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,47,Pharma pricing research companies Middle East,5-service-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,grok,1,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,grok,2,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,grok,3,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,perplexity,1,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,perplexity,2,,,,,,,,
2026-06-12-baseline,2026-06-12,48,Brand tracking companies in healthcare,5-service-specific,perplexity,3,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,claude,1,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,claude,2,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,claude,3,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,gemini,1,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,gemini,2,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,gemini,3,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,chatgpt,1,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,chatgpt,2,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,chatgpt,3,,,,,,,,
2026-06-12-baseline,2026-06-12,49,How to choose a market research company for pharma launch in Saudi Arabia,6-use-case-specific,grok,1,,,,,,,,
